n 141548, BTC size 141548
40958.95278, 0
40958.99444, 0
40959.03611, 0
40959.07778, 0
40959.11944, 0
40959.16111, 0
40959.20278, 0
40959.24444, 0
40959.28611, 0
40959.32778, 0
40959.36944, 0
40959.41111, 0
40959.45278, 0
40959.49444, 0
40959.53611, 0
40959.57778, 0
40959.61944, 0
40959.66111, 0
40959.70278, 0
40959.74444, 0
40959.78611, 0
40959.82778, 0
40959.86944, 0
40959.91111, 0
40959.95278, 0
40959.99444, 0
40960.03611, 0
40960.07778, 0
40960.11944, 0
40960.16111, 0
40960.20278, 0
40960.24444, 0
40960.28611, 0
40960.32778, 0
40960.36944, 0
40960.41111, 0
40960.45278, 0
40960.49444, 0
40960.53611, 0
40960.57778, 0
40960.61944, 0
40960.66111, 0
40960.70278, 0
40960.74444, 0
40960.78611, 0
40960.82778, 0
40960.86944, 0
40960.91111, 0
40960.95278, 0
40960.99444, 0
40961.03611, 0
40961.07778, 0
40961.11944, 0
40961.16111, 0
40961.20278, 0
40961.24444, 0
40961.28611, 0
40961.32778, 0
40961.36944, 0
40961.41111, 0
40961.45278, 0
40961.47222, 0
40961.49444, 0
40961.53611, 0
40961.57778, 0
40961.61944, 0
40961.66111, 0
40961.70278, 0
40961.74444, 0
40961.78611, 0
40961.82778, 0
40961.86944, 0
40961.91111, 0
40961.95278, 0
40961.99444, 0
40962.03611, 0
40962.07778, 0
40962.11944, 0
40962.13056, 0
40962.13681, 0
40962.16111, 0
40962.20278, 0
40962.24444, 0
40962.28611, 0
40962.32778, 0
40962.36944, 0
40962.41111, 0
40962.45278, 0
40962.49444, 0
40962.53611, 0
40962.54931, 0
40962.57778, 0
40962.58264, 0
40962.58472, 0
40962.59097, 0.0003
40962.59931, 0.0008
40962.60347, 0.001
40962.60764, 0.0012
40962.60972, 0.0014
40962.61944, 0.0022
40962.62569, 0
40962.63403, 0
40962.64653, 0
40962.65139, 0
40962.65694, 0.0001
40962.66111, 0.0006
40962.66597, 0.0002
40962.68056, 0.0002
40962.68819, 0.0002
40962.69375, 0.0002
40962.69792, 0.0002
40962.70278, 0
40962.71389, 0
40962.71944, 0
40962.725, 0
40962.73056, 0
40962.74444, 0
40962.78611, 0
40962.81944, 0
40962.82778, 0
40962.84306, 0
40962.86944, 0
40962.91111, 0
40962.95278, 0
40962.99444, 0
40963.03611, 0
40963.07778, 0
40963.11944, 0
40963.16111, 0
40963.20278, 0
40963.24444, 0
40963.28611, 0
40963.32778, 0
40963.34931, 0
40963.35347, 0
40963.35694, 0
40963.36319, 0
40963.36944, 0
40963.41111, 0
40963.45278, 0
40963.49444, 0
40963.53611, 0
40963.57778, 0
40963.61944, 0
40963.66111, 0
40963.70278, 0
40963.74444, 0
40963.78611, 0
40963.82778, 0
40963.86944, 0
40963.91111, 0
40963.95278, 0
40963.99444, 0
40964.03611, 0
40964.07778, 0
40964.11944, 0
40964.16111, 0
40964.20278, 0
40964.24444, 0
40964.28611, 0
40964.32778, 0
40964.36944, 0
40964.41111, 0
40964.45278, 0
40964.49444, 0
40964.53611, 0
40964.57778, 0
40964.61944, 0
40964.66111, 0
40964.70278, 0
40964.74444, 0
40964.78611, 0
40964.82778, 0
40964.86944, 0
40964.91111, 0
40964.95278, 0
40964.99444, 0
40965.03611, 0
40965.07778, 0
40965.11944, 0
40965.16111, 0
40965.20278, 0
40965.24444, 0
40965.28611, 0
40965.32778, 0
40965.36944, 0
40965.41111, 0
40965.45278, 0
40965.49444, 0
40965.53611, 0
40965.57778, 0
40965.61944, 0
40965.66111, 0
40965.70278, 0
40965.74444, 0
40965.78611, 0
40965.82778, 0
40965.86944, 0
40965.91111, 0
40965.95278, 0
40965.99444, 0
40966.03611, 0
40966.07778, 0
40966.11944, 0
40966.16111, 0
40966.20278, 0
40966.24444, 0
40966.28611, 0
40966.32778, 0
40966.36944, 0
40966.41111, 0
40966.45278, 0
40966.49444, 0
40966.53611, 0
40966.57778, 0
40966.61944, 0
40966.66111, 0
40966.70278, 0
40966.74444, 0
40966.78611, 0
40966.82778, 0
40966.86944, 0
40966.91111, 0
40966.95278, 0
40966.99444, 0
40967.03611, 0
40967.07778, 0
40967.11944, 0
40967.16111, 0
40967.20278, 0
40967.24444, 0
40967.28611, 0
40967.32778, 0
40967.35556, 0.0005
40967.36944, 0.0012
40967.38194, 0.0005
40967.40278, 0.0019
40967.40764, 0.0021
40967.41111, 0.0025
40967.42569, 0.0011
40967.45278, 0.0034
40967.47361, 0.0026
40967.49306, 0.0044
40967.49444, 0.004
40967.5, 0.0001
40967.51181, 0.0001
40967.52569, 0.0001
40967.53611, 0
40967.55069, 0
40967.56458, 0
40967.57778, 0
40967.58611, 0
40967.60972, 0
40967.61944, 0.0001
40967.62569, 0
40967.66111, 0
40967.69653, 0
40967.70278, 0
40967.74444, 0
40967.78125, 0.0004
40967.78611, 0.0005
40967.79306, 0
40967.81528, 0
40967.82778, 0.0007
40967.85139, 0.0006
40967.86944, 0.0005
40967.88056, 0.0003
40967.89444, 0.001
40967.90625, 0.0013
40967.91111, 0.0013
40967.91806, 0
40967.92431, 0.0001
40967.94236, 0.0001
40967.95278, 0.0001
40967.96667, 0
40967.99444, 0.0001
40968.00208, 0.0001
40968.01389, 0.0005
40968.03611, 0.0005
40968.07778, 0
40968.10556, 0
40968.11944, 0
40968.1375, 0
40968.14931, 0
40968.16111, 0
40968.20139, 0
40968.20278, 0
40968.21042, 0
40968.21875, 0
40968.225, 0
40968.23611, 0
40968.23889, 0
40968.24444, 0
40968.25764, 0
40968.26597, 0
40968.27639, 0
40968.28611, 0
40968.32778, 0
40968.36944, 0
40968.41111, 0
40968.45278, 0
40968.49444, 0
40968.53611, 0
40968.57778, 0
40968.61944, 0
40968.66111, 0
40968.70278, 0
40968.74444, 0
40968.78611, 0
40968.82778, 0
40968.86944, 0
40968.91111, 0
40968.95278, 0
40968.99444, 0
40969.03611, 0
40969.07778, 0
40969.11944, 0
40969.16111, 0
40969.20278, 0
40969.24444, 0
40969.28611, 0
40969.32778, 0
40969.36944, 0
40969.41111, 0
40969.45278, 0
40969.49444, 0
40969.53611, 0
40969.57778, 0
40969.60069, 0
40969.61944, 0
40969.66111, 0
40969.69792, 0.0009
40969.70278, 0.0012
40969.74444, 0.0004
40969.78611, 0.0001
40969.82778, 0
40969.84444, 0
40969.86944, 0
40969.89861, 0
40969.91111, 0
40969.95278, 0.0002
40969.95764, 0.0002
40969.96528, 0.0003
40969.96944, 0.0003
40969.97153, 0.0003
40969.97986, 0.0006
40969.99167, 0.0012
40969.99444, 0.0011
40970.00903, 0
40970.02014, 0
40970.03611, 0.0002
40970.05347, 0.0001
40970.0625, 0.0003
40970.07778, 0.0003
40970.09306, 0
40970.11042, 0
40970.11944, 0
40970.16111, 0
40970.18056, 0
40970.20278, 0
40970.20972, 0
40970.24444, 0
40970.26597, 0.0001
40970.27569, 0.0001
40970.28611, 0.0001
40970.29306, 0
40970.32778, 0.0002
40970.33125, 0.0001
40970.35278, 0.0009
40970.36944, 0.0008
40970.37917, 0
40970.38472, 0
40970.41111, 0
40970.45278, 0
40970.49444, 0
40970.53611, 0
40970.57778, 0
40970.61944, 0
40970.66111, 0
40970.70278, 0
40970.74444, 0
40970.78611, 0
40970.82778, 0
40970.86944, 0
40970.91111, 0
40970.95278, 0
40970.99444, 0
40971.03611, 0
40971.07778, 0
40971.11944, 0
40971.16111, 0
40971.20278, 0
40971.24444, 0
40971.28611, 0
40971.32778, 0
40971.36944, 0
40971.41111, 0
40971.45278, 0
40971.49444, 0
40971.53611, 0
40971.57778, 0
40971.61944, 0
40971.66111, 0
40971.70278, 0
40971.74444, 0
40971.78611, 0
40971.82778, 0
40971.86944, 0
40971.91111, 0
40971.95278, 0
40971.99444, 0
40972.03611, 0
40972.07778, 0
40972.11944, 0
40972.16111, 0
40972.20278, 0
40972.24444, 0
40972.28611, 0
40972.32778, 0
40972.36944, 0
40972.41111, 0
40972.45278, 0
40972.49444, 0
40972.53611, 0
40972.57778, 0
40972.61944, 0
40972.64306, 0
40972.66111, 0
40972.67361, 0
40972.70278, 0
40972.7125, 0
40972.74444, 0
40972.78611, 0
40972.82778, 0
40972.86944, 0
40972.91111, 0
40972.95278, 0
40972.99444, 0
40973.03611, 0
40973.07778, 0
40973.11944, 0
40973.16111, 0
40973.20278, 0
40973.24444, 0
40973.28611, 0
40973.32778, 0
40973.36944, 0
40973.41111, 0
40973.45278, 0
40973.49444, 0
40973.53611, 0
40973.57778, 0
40973.61944, 0
40973.66111, 0
40973.70278, 0
40973.74444, 0
40973.78611, 0
40973.82778, 0
40973.86944, 0
40973.91111, 0
40973.95278, 0
40973.99444, 0
40974.03611, 0
40974.07778, 0
40974.11944, 0
40974.16111, 0
40974.20278, 0
40974.24444, 0
40974.28611, 0
40974.32778, 0
40974.36944, 0
40974.41111, 0
40974.45278, 0
40974.49444, 0
40974.53611, 0
40974.57778, 0
40974.61944, 0
40974.66111, 0
40974.70278, 0
40974.74444, 0
40974.78611, 0
40974.82778, 0
40974.86944, 0
40974.91111, 0
40974.95278, 0
40974.99444, 0
40975.03611, 0
40975.07778, 0
40975.11944, 0
40975.16111, 0
40975.20278, 0
40975.24444, 0
40975.28611, 0
40975.32778, 0
40975.36944, 0
40975.41111, 0
40975.45278, 0
40975.49444, 0
40975.53611, 0
40975.57778, 0
40975.61944, 0
40975.66111, 0
40975.70278, 0
40975.74444, 0
40975.78611, 0
40975.82778, 0
40975.86944, 0
40975.91111, 0
40975.95278, 0
40975.99444, 0
40976.03611, 0
40976.06667, 0
40976.07778, 0
40976.11944, 0
40976.16111, 0
40976.20278, 0
40976.24444, 0
40976.28611, 0
40976.32778, 0
40976.36944, 0
40976.41111, 0
40976.45278, 0
40976.49444, 0
40976.53611, 0
40976.57778, 0
40976.61944, 0
40976.66111, 0
40976.70278, 0
40976.74444, 0
40976.78611, 0
40976.82778, 0
40976.86944, 0
40976.91111, 0
40976.95278, 0
40976.99444, 0
40977.03611, 0
40977.07778, 0
40977.11944, 0
40977.16111, 0
40977.20278, 0
40977.24444, 0
40977.28611, 0
40977.32778, 0
40977.36944, 0
40977.41111, 0
40977.45278, 0
40977.49444, 0
40977.53611, 0
40977.57778, 0
40977.61944, 0
40977.66111, 0
40977.70278, 0
40977.74444, 0
40977.78611, 0
40977.82778, 0
40977.86944, 0
40977.91111, 0
40977.95278, 0
40977.99444, 0
40978.03611, 0
40978.07778, 0
40978.11944, 0
40978.16111, 0
40978.20278, 0
40978.24444, 0
40978.28611, 0
40978.32778, 0
40978.36944, 0
40978.41111, 0
40978.45278, 0
40978.49444, 0
40978.53611, 0
40978.57778, 0
40978.61944, 0
40978.66111, 0
40978.70278, 0
40978.74444, 0
40978.78611, 0
40978.82778, 0
40978.86944, 0
40978.91111, 0
40978.95278, 0
40978.99444, 0
40979.03611, 0
40979.07778, 0
40979.11944, 0
40979.16111, 0
40979.20278, 0
40979.24444, 0
40979.28611, 0
40979.32778, 0
40979.36944, 0
40979.41111, 0
40979.45278, 0
40979.49444, 0
40979.53611, 0
40979.57778, 0
40979.61944, 0
40979.66111, 0
40979.70278, 0
40979.74444, 0
40979.78611, 0
40979.82778, 0
40979.86944, 0
40979.91111, 0
40979.95278, 0
40979.99444, 0
40980.03611, 0
40980.07778, 0.0001
40980.11944, 0
40980.16111, 0
40980.20278, 0
40980.24444, 0
40980.28611, 0
40980.32778, 0
40980.36944, 0
40980.41111, 0
40980.45278, 0
40980.49444, 0
40980.53611, 0
40980.57778, 0
40980.61944, 0
40980.66111, 0
40980.70278, 0
40980.74444, 0
40980.78611, 0
40980.82778, 0
40980.86944, 0
40980.91111, 0
40980.95278, 0
40980.99444, 0
40981.03611, 0
40981.07778, 0
40981.11944, 0
40981.16111, 0
40981.20278, 0
40981.24444, 0
40981.28611, 0
40981.32778, 0
40981.36944, 0
40981.41111, 0
40981.45278, 0
40981.49444, 0
40981.53611, 0
40981.57778, 0
40981.61944, 0
40981.66111, 0
40981.70278, 0
40981.74444, 0
40981.78611, 0
40981.82778, 0
40981.86944, 0
40981.91111, 0
40981.95278, 0
40981.99444, 0
40982.03611, 0
40982.07778, 0
40982.11944, 0
40982.16111, 0
40982.20278, 0
40982.24444, 0
40982.28611, 0
40982.32778, 0
40982.36944, 0
40982.41111, 0
40982.45278, 0
40982.49444, 0
40982.53611, 0
40982.57778, 0
40982.61944, 0
40982.66111, 0
40982.70278, 0
40982.74444, 0
40982.78611, 0
40982.82778, 0
40982.86944, 0
40982.91111, 0
40982.95278, 0
40982.99444, 0
40983.02153, 0
40983.03611, 0
40983.05139, 0
40983.07778, 0
40983.11944, 0
40983.16111, 0
40983.20278, 0
40983.24444, 0
40983.27917, 0
40983.28611, 0
40983.32778, 0
40983.35, 0
40983.36944, 0
40983.41111, 0
40983.43542, 0
40983.45278, 0
40983.49444, 0
40983.50972, 0
40983.53611, 0
40983.57778, 0
40983.61944, 0
40983.66111, 0
40983.70278, 0.0002
40983.74444, 0
40983.78611, 0
40983.82778, 0
40983.86944, 0
40983.91111, 0
40983.95278, 0
40983.99444, 0
40984.03611, 0
40984.07778, 0
40984.11944, 0
40984.12569, 0
40984.16111, 0
40984.17778, 0
40984.18125, 0
40984.20278, 0
40984.20625, 0
40984.21875, 0
40984.24444, 0
40984.27986, 0
40984.28611, 0
40984.32778, 0
40984.36944, 0
40984.41111, 0
40984.45278, 0
40984.49444, 0
40984.53611, 0
40984.57778, 0
40984.61944, 0
40984.66111, 0
40984.70278, 0
40984.74444, 0
40984.78611, 0
40984.82778, 0
40984.86944, 0
40984.91111, 0
40984.95278, 0
40984.97292, 0
40984.99444, 0
40985.00139, 0
40985.03472, 0
40985.03611, 0
40985.07778, 0
40985.1, 0
40985.11944, 0
40985.16111, 0
40985.20278, 0
40985.24444, 0
40985.28611, 0
40985.32778, 0
40985.36944, 0
40985.41111, 0
40985.43542, 0
40985.45278, 0
40985.49444, 0
40985.53611, 0
40985.54931, 0
40985.57778, 0
40985.60556, 0
40985.61944, 0
40985.66111, 0
40985.70278, 0
40985.74444, 0
40985.78611, 0
40985.82778, 0
40985.86944, 0
40985.91111, 0
40985.95278, 0
40985.99444, 0
40986.03611, 0
40986.07778, 0
40986.11944, 0
40986.16111, 0
40986.20278, 0
40986.24444, 0
40986.28611, 0
40986.32778, 0
40986.36944, 0
40986.41111, 0
40986.45278, 0
40986.49444, 0
40986.53611, 0
40986.57778, 0
40986.61944, 0
40986.66111, 0
40986.70278, 0
40986.74444, 0
40986.78611, 0
40986.82778, 0
40986.86944, 0.0001
40986.91111, 0
40986.95278, 0
40986.99444, 0
40987.03611, 0
40987.07778, 0
40987.09097, 0
40987.10486, 0
40987.11944, 0
40987.13611, 0
40987.16111, 0
40987.20278, 0
40987.23264, 0
40987.23819, 0
40987.24444, 0
40987.24861, 0
40987.25278, 0
40987.25625, 0.0001
40987.25972, 0.0006
40987.26597, 0.0011
40987.27708, 0.0011
40987.28611, 0.0011
40987.30764, 0
40987.32778, 0
40987.34444, 0
40987.35347, 0
40987.36944, 0
40987.37569, 0
40987.38472, 0
40987.41111, 0
40987.425, 0
40987.43403, 0
40987.45278, 0
40987.47292, 0
40987.49444, 0
40987.53611, 0
40987.56389, 0
40987.57778, 0
40987.61944, 0
40987.66111, 0
40987.91111, 0
40988.16597, 0
40988.20278, 0
40988.20764, 0
40988.21944, 0
40988.24097, 0
40988.24444, 0
40988.25208, 0
40988.28611, 0
40988.30278, 0
40988.31389, 0
40988.32778, 0
40988.33611, 0
40988.3625, 0
40988.36944, 0
40988.41111, 0
40988.44653, 0
40988.45278, 0
40988.49444, 0
40988.53611, 0
40988.57778, 0
40988.59444, 0
40988.61944, 0
40988.64028, 0
40988.64167, 0
40988.64375, 0
40988.64583, 0
40988.66111, 0
40988.67986, 0
40988.70278, 0
40988.74444, 0
40988.78611, 0
40988.82778, 0
40988.86944, 0
40988.91111, 0
40988.95278, 0
40988.99444, 0
40989.03611, 0
40989.07292, 0
40989.07778, 0
40989.11944, 0
40989.15139, 0
40989.15972, 0
40989.16111, 0
40989.16875, 0
40989.17708, 0
40989.19306, 0
40989.20278, 0
40989.21319, 0
40989.22014, 0
40989.22708, 0
40989.24028, 0
40989.24444, 0
40989.25833, 0
40989.26736, 0
40989.28611, 0
40989.30347, 0
40989.31319, 0
40989.32361, 0
40989.32778, 0
40989.33611, 0
40989.33889, 0
40989.36736, 0
40989.36944, 0
40989.39444, 0
40989.41111, 0
40989.45278, 0
40989.48889, 0
40989.49444, 0
40989.51597, 0
40989.53611, 0
40989.57778, 0
40989.61944, 0
40989.66111, 0
40989.70278, 0
40989.74444, 0
40989.78611, 0
40989.82778, 0
40989.86944, 0
40989.91111, 0
40989.95278, 0
40989.99444, 0
40990.03611, 0
40990.07778, 0
40990.11944, 0
40990.16111, 0
40990.20278, 0
40990.24444, 0
40990.275, 0
40990.28611, 0
40990.32778, 0
40990.36944, 0
40990.41111, 0
40990.45278, 0
40990.49444, 0
40990.53611, 0
40990.57778, 0
40990.61944, 0
40990.66111, 0
40990.70278, 0
40990.74444, 0
40990.78611, 0
40990.82778, 0
40990.86944, 0
40990.91111, 0
40990.95278, 0
40990.99444, 0
40991.03611, 0
40991.07778, 0
40991.11944, 0
40991.16111, 0
40991.20278, 0
40991.24444, 0
40991.28056, 0
40991.28611, 0
40991.29375, 0
40991.32778, 0
40991.35764, 0
40991.36528, 0
40991.36944, 0
40991.41111, 0
40991.45278, 0
40991.475, 0.0002
40991.48681, 0.0007
40991.49028, 0.0007
40991.49444, 0.0008
40991.49861, 0
40991.53611, 0
40991.57778, 0
40991.60972, 0
40991.61944, 0.0001
40991.66111, 0
40991.70278, 0
40991.725, 0
40991.73889, 0.0001
40991.74444, 0.0001
40991.78611, 0
40991.82778, 0
40991.86944, 0
40991.90278, 0
40991.91111, 0
40991.95278, 0
40991.99444, 0
40992.03611, 0
40992.04167, 0
40992.04792, 0.001
40992.05208, 0.001
40992.07222, 0.0015
40992.07778, 0.002
40992.08333, 0.0001
40992.10208, 0.0001
40992.10903, 0.0001
40992.11944, 0
40992.12639, 0
40992.16111, 0
40992.20278, 0
40992.24444, 0
40992.28611, 0
40992.32778, 0
40992.36944, 0
40992.41111, 0
40992.45278, 0
40992.48819, 0
40992.49444, 0
40992.53611, 0
40992.55903, 0
40992.57778, 0
40992.61944, 0
40992.65, 0
40992.65764, 0
40992.66111, 0
40992.66736, 0
40992.70278, 0
40992.74444, 0
40992.78611, 0
40992.82778, 0
40992.86944, 0
40992.91111, 0
40992.95278, 0
40992.99444, 0
40993.03611, 0
40993.07778, 0
40993.11944, 0
40993.16111, 0
40993.20278, 0
40993.24444, 0
40993.28611, 0
40993.32778, 0
40993.36944, 0
40993.41111, 0
40993.45278, 0
40993.49444, 0
40993.53611, 0
40993.57778, 0
40993.61944, 0
40993.66111, 0
40993.70278, 0
40993.74444, 0
40993.78611, 0
40993.82778, 0
40993.86944, 0
40993.91111, 0
40993.95278, 0
40993.99444, 0
40994.03611, 0
40994.07778, 0
40994.11944, 0
40994.16111, 0
40994.20278, 0
40994.24444, 0
40994.28611, 0
40994.32778, 0
40994.36944, 0
40994.41111, 0
40994.45278, 0
40994.49444, 0
40994.53611, 0
40994.57778, 0
40994.61944, 0
40994.66111, 0
40994.70278, 0
40994.74444, 0
40994.78611, 0
40994.82778, 0
40994.86944, 0
40994.91111, 0
40994.95278, 0
40994.99444, 0
40995.03611, 0
40995.07778, 0
40995.11944, 0
40995.16111, 0
40995.20278, 0
40995.24444, 0
40995.28611, 0
40995.32778, 0
40995.36944, 0
40995.41111, 0
40995.45278, 0
40995.49444, 0
40995.53611, 0
40995.57778, 0
40995.60139, 0
40995.61944, 0
40995.66111, 0.0001
40995.69097, 0
40995.70278, 0
40995.74444, 0
40995.78611, 0
40995.82778, 0
40995.86944, 0
40995.91111, 0
40995.95278, 0
40995.99444, 0
40996.03611, 0
40996.07778, 0
40996.11944, 0
40996.16111, 0
40996.20278, 0
40996.24444, 0
40996.28611, 0
40996.32778, 0
40996.36944, 0
40996.41111, 0
40996.42639, 0
40996.45278, 0
40996.49444, 0
40996.53611, 0
40996.57778, 0
40996.61944, 0
40996.66111, 0
40996.70278, 0
40996.74444, 0
40996.78611, 0
40996.82778, 0
40996.86944, 0
40996.91111, 0
40996.95278, 0
40996.99444, 0
40997.03611, 0
40997.07778, 0
40997.11944, 0
40997.16111, 0
40997.20278, 0
40997.24444, 0
40997.28611, 0
40997.32778, 0
40997.36944, 0
40997.41111, 0
40997.45278, 0
40997.49444, 0
40997.53611, 0
40997.57778, 0
40997.61944, 0
40997.66111, 0
40997.70278, 0
40997.74444, 0
40997.78611, 0
40997.82778, 0
40997.86944, 0
40997.91111, 0
40997.95278, 0
40997.99444, 0
40998.02292, 0
40998.03611, 0
40998.07778, 0
40998.08264, 0
40998.10833, 0
40998.11944, 0
40998.16111, 0
40998.20278, 0
40998.23194, 0
40998.24444, 0
40998.28611, 0
40998.32778, 0
40998.36944, 0
40998.40764, 0
40998.41111, 0
40998.43958, 0
40998.45278, 0
40998.49444, 0
40998.53611, 0
40998.57778, 0
40998.61944, 0
40998.66111, 0
40998.70278, 0
40998.74028, 0
40998.74444, 0
40998.78611, 0
40998.82778, 0
40998.86944, 0
40998.91111, 0
40998.95278, 0
40998.99444, 0
40999.03611, 0
40999.07778, 0
40999.11944, 0
40999.16111, 0
40999.20278, 0
40999.24444, 0
40999.28611, 0
40999.32778, 0
40999.36944, 0
40999.38611, 0
40999.41111, 0
40999.45278, 0
40999.49444, 0
40999.53611, 0
40999.57778, 0
40999.61944, 0
40999.66111, 0
40999.70278, 0
40999.74444, 0
40999.78611, 0
40999.82778, 0
40999.86944, 0
40999.91111, 0
40999.95278, 0.0003
40999.99444, 0.0004
41000.03611, 0.0006
41000.05069, 0.0002
41000.06667, 0.0003
41000.07778, 0.0002
41000.11944, 0
41000.16111, 0
41000.20278, 0
41000.24444, 0
41000.28611, 0
41000.32778, 0
41000.36944, 0
41000.41111, 0
41000.45278, 0
41000.49444, 0
41000.53611, 0
41000.57778, 0
41000.61944, 0
41000.66111, 0
41000.70278, 0
41000.74444, 0
41000.78611, 0
41000.82778, 0
41000.86944, 0
41000.91111, 0
41000.95278, 0
41000.99444, 0
41001.03611, 0
41001.07778, 0
41001.11944, 0
41001.16111, 0
41001.20278, 0
41001.24444, 0
41001.28611, 0
41001.32778, 0
41001.36944, 0
41001.41111, 0
41001.45278, 0
41001.49444, 0
41001.53611, 0
41001.57778, 0
41001.61944, 0
41001.66111, 0
41001.70278, 0
41001.74444, 0
41001.78611, 0
41001.82778, 0
41001.86944, 0
41001.91111, 0
41001.95278, 0
41001.99444, 0
41002.03611, 0
41002.07778, 0
41002.11944, 0
41002.16111, 0
41002.20278, 0
41002.24444, 0
41002.28611, 0
41002.32778, 0
41002.36944, 0
41002.41111, 0
41002.42847, 0
41002.45278, 0
41002.49444, 0
41002.53611, 0
41002.57778, 0
41002.61944, 0
41002.66111, 0
41002.70278, 0
41002.74444, 0
41002.78611, 0
41002.82778, 0
41002.86944, 0
41002.91111, 0
41002.95278, 0
41002.99444, 0
41003.03611, 0
41003.07778, 0
41003.11944, 0
41003.16111, 0
41003.20278, 0
41003.24444, 0
41003.28611, 0
41003.32778, 0
41003.36944, 0
41003.41111, 0
41003.45278, 0
41003.49444, 0
41003.53611, 0
41003.57778, 0
41003.61944, 0
41003.66111, 0
41003.70278, 0
41003.74444, 0
41003.78611, 0
41003.82778, 0
41003.86944, 0
41003.91111, 0
41003.95278, 0
41003.99444, 0
41004.03611, 0
41004.07778, 0
41004.11944, 0
41004.16111, 0
41004.20278, 0
41004.24444, 0
41004.28611, 0
41004.32778, 0
41004.36944, 0
41004.41111, 0
41004.45278, 0
41004.49444, 0
41004.53611, 0
41004.57778, 0
41004.61944, 0
41004.66111, 0
41004.70278, 0
41004.74444, 0
41004.78611, 0
41004.82778, 0
41004.86944, 0
41004.91111, 0
41004.95278, 0
41004.99444, 0
41005.03611, 0
41005.07778, 0
41005.11944, 0
41005.16111, 0
41005.20278, 0
41005.24444, 0
41005.28611, 0
41005.32778, 0
41005.36944, 0
41005.41111, 0
41005.45278, 0
41005.49444, 0
41005.53611, 0
41005.57778, 0
41005.59167, 0
41005.61944, 0
41005.66111, 0
41005.70278, 0
41005.74444, 0
41005.78611, 0
41005.82778, 0
41005.86944, 0
41005.91111, 0
41005.95278, 0
41005.99444, 0
41006.03611, 0
41006.07778, 0
41006.11944, 0
41006.16111, 0
41006.20278, 0
41006.24444, 0
41006.28611, 0
41006.32778, 0
41006.36944, 0
41006.41111, 0
41006.45278, 0
41006.49444, 0
41006.53611, 0
41006.57778, 0
41006.61944, 0
41006.66111, 0
41006.70278, 0
41006.74444, 0
41006.78611, 0
41006.82778, 0
41006.86944, 0
41006.91111, 0
41006.95278, 0
41006.99444, 0
41007.03611, 0
41007.07778, 0
41007.11944, 0
41007.16111, 0
41007.20278, 0
41007.24444, 0
41007.28611, 0
41007.32778, 0
41007.36944, 0
41007.41111, 0
41007.45278, 0
41007.49444, 0
41007.53611, 0
41007.57778, 0
41007.61944, 0
41007.66111, 0
41007.70278, 0
41007.74444, 0
41007.78611, 0
41007.82778, 0
41007.86944, 0
41007.91111, 0
41007.95278, 0
41007.99444, 0
41008.03611, 0
41008.07778, 0
41008.11944, 0
41008.16111, 0
41008.20278, 0
41008.24444, 0
41008.28611, 0
41008.32778, 0
41008.36944, 0
41008.41111, 0
41008.45278, 0
41008.49444, 0
41008.53611, 0
41008.57778, 0
41008.61944, 0
41008.66111, 0
41008.70278, 0
41008.74444, 0
41008.78611, 0
41008.82778, 0
41008.86944, 0
41008.91111, 0
41008.95278, 0
41008.99444, 0
41009.03611, 0
41009.07778, 0
41009.11944, 0
41009.16111, 0
41009.20278, 0
41009.24444, 0
41009.28611, 0
41009.32778, 0
41009.36944, 0
41009.41111, 0
41009.45278, 0
41009.49444, 0
41009.52153, 0
41009.53611, 0
41009.57778, 0
41009.61944, 0.0001
41009.66111, 0
41009.70278, 0
41009.74444, 0
41009.78611, 0
41009.82778, 0
41009.86944, 0
41009.91111, 0
41009.95278, 0
41009.99444, 0
41010.03611, 0
41010.07778, 0
41010.11944, 0
41010.16111, 0
41010.20278, 0
41010.24444, 0
41010.28611, 0
41010.32778, 0
41010.36944, 0
41010.41111, 0
41010.45278, 0
